mirtazapine	blocks	FGA
rociletinib	enzyme_activity	KRAS
miR-760	same_complex	RhoB
recoverin	binds	rhodopsin_kinase
MGMT	promotes_progression	brain_tumors
LARP1	regulates	miR-374a
EDAR	activates	EDARADD
curcumin	increases_expression	CAGE
RDS/peripherin	causal_mutation	retinal_dystrophy
HRAS	activates	KIT
aspirin	decreases_expression	MMP-7
Myo1c	enhances	calmodulin
glufosfamide	inhibits_cell_growth	tumor
2-deoxy-D-glucose	activates	PTRF
NPC1	production	caspase-3
CD25	promotes_progression	MDS
1-beta-D-arabinofuranosylcytosine	treatment	HD
Tc-99m	suppresses	tumor
OTOF	activates	WFS1
artemether	side_effect	cystic_fibrosis
dexamethasone	activates	BMP-2
benznidazole	progression_biomarker	tumor
DLL3	polymorphisms_alter_risk	dysplasia
TIP-1	same_complex	PSD-95
sox3	activates	sox2
FASN	polymorphisms_alter_risk	NSCLC
nonylphenol	decreases_expression	CCL22
lysophosphatidic_acid	enzyme_activity	AGPAT2
miR-584	regulates	PHACTR1
cocaine	metabolism	ERG
MLL5	signals	p53
SAP97	regulates	beta_1-adrenoceptor
Syk	same_complex	VEGF-C
let-7c	increases_expression	TRIB2
Dach1	binds	Ubc9
NLRP2	activates	NLRC4
CTA	inhibits_cell_growth	glioblastoma
MTHFD2	overexpression	breast_cancer
MBL	activates	MASP-1
MMI-166	alleviates	pancreatic_cancer
miR-223	affects_expression	CBP
CD71	mutations_affecting_disease	lymphoma
8-azaguanine	enzyme_activity	guanase
FIR	overexpression	ESCC
plectin	signals	cortactin
glycine	role_in_disease_pathogenesis	ARB
PD-1	production	MMP-1
EpCAM	enhances	claudin-1
arachidonic_acid	affects_expression	PIBF
PLC-delta_1	regulates	PI-PLC
anandamide	transport,	NAPE-PLD
tetrahydrobiopterin	suppresses	BMD
GPRC5A	improper_regulation	tumor
LMO2	signals	DLL1
B2R	production	eNOS
RSU-1	promotes_progression	aggression
b-catenin	therapeutic_effect	leiomyosarcoma
NADPH	role_in_disease_pathogenesis	cardiovascular_disease
ENC1	role_in_disease_pathogenesis	breast_cancer
SOX4	enhances	Smad3
p27	increases_expression	miR-222
FXR1	binds	COX-2
AmB	suppresses	aspergillosis
amino_acids	activates	SLC22A18
ACE	activates	Hes1
E1b	same_complex	BCKDHA
CIITA	improper_regulation	breast_cancer
CDK9	role_in_disease_pathogenesis	AIDS
RNase_L	production	NLRP3
EC-SOD	signals	Atox1
potassium	decreases_expression	LGI1
FOXM1	activates	IPO7
polysialic_acid	affects_expression	CD56
HIF1A-AS2	regulates	miR-129-5p
Pygo2	improper_regulation	lung_cancer
MRA	role_in_disease_pathogenesis	vascular_occlusion
triazole	treatment	infection
miR-198	binds	FGFR1
HOXB9	improper_regulation	glioma
catechol	treatment	SCE
calphostin_C	inhibits_cell_growth	PKC
SATB1	activates	b-catenin
BaCl2	side_effect	contractions
erythropoietin	causal_mutation	capillary_leak_syndrome
ascorbate	metabolism	dehydroascorbate_reductase
erythropoietin	activates	miR-26b
retinoid	binds	Hsp90
p16	signals	KRAS
EBF3	polymorphisms_alter_risk	gastric_cancer
mannose	transport,	PIG-M
RARgamma	diagnostic_biomarker	prostate_cancer
GATA-1	signals	Oct-1
hesperidin	increases_expression	caspase-3
PEM	inhibits	M-CSF
curcumin	affects_expression	Ets-1
Mxi1	overexpression	glioma
Slug	signals	RSK1
Tara	activates	TMHs
valacyclovir	increases_expression	PEPT1
Tim-3	drug_target	autoimmune_diseases
JNK1/2	signals	p38
LIFR	binds	EGFR
cephalosporin	treatment	ED
fluticasone_propionate	treatment	myopathy
Hn1	drug_target	glioma
ET-1	enhances	PIGA
CAP350	binds	CYLD
MAGE-A3	production	SSX2
NNN	side_effect	oral_carcinoma
GFAP	activates	PIGN
VRK1	improper_regulation	glioma
ENPP1	polymorphisms_alter_risk	PAD
Tb4	signals	Tb4
fumonisin_B1	binds	FasL
RS1	causal_mutation	vision_loss
SLP-2	regulates	annexin_A2
betulinic_acid	inhibits_cell_growth	rhabdomyosarcoma
perphenazine	increases_expression	prolactin
ANXA7	overexpression	glioma
miR-152	regulates	DNMT1
RSK2	role_in_disease_pathogenesis	HNSCC
BAR	binds	p75NTR
CD4	improper_regulation	myeloma
BIM-23268	activates	SSTR5
hENT1	same_complex	OCTN1
WIP	increases_expression	Nck
SCN5A	activates	SCN2B
adenosine_kinase	signals	adenosine_deaminase
eIF4A	binds	USP9X
chlorotoxin	alleviates	glioma
COL2A1	regulates	ELF3
CYP4B1	overexpression	carcinogenesis
SUZ12	mutations_affecting_disease	glioma
EGFR	enhances	Y1068
Cl2	inhibits_cell_growth	lymphocytic_leukemia
miR-200b	regulates	EZH2
HLA-B	same_complex	HLA-A
CsA	inhibits	tricellulin
genistein	increases_expression	OPG
PDCD5	promotes_progression	tumor
Btk	drug_target	DLBCL
miR-494	role_in_disease_pathogenesis	cleft_lip
SP600125	side_effect	ischemia
EphB2	improper_regulation	ARM
beta_2m	activates	TAP1
glucose	inhibits	Nox4
CCR8	overexpression	bladder_cancer
FXYD3	promotes_progression	glioma
homoharringtonine	inhibits_cell_growth	APL
SMYD3	activates	CDK2
nexopamil	metabolism	TBX2
PPi	decreases_expression	Snail
HIG2	increases_expression	HIF-1a
TSA	progression_biomarker	MS
Raf-1	binds	Cdc25C
TGF-beta1	increases_expression	COL3A1
lactate	enzyme_activity	gamma-glutamyl_transpeptidase
PD173074	alleviates	squamous_cell_carcinoma
ARL-6	drug_target	HCC
DLX2	signals	DSPP
ENO3	therapeutic_effect	autosomal_recessive_disorder
tyrosine	binds	HLA-E
Snail	increases_expression	SOX3
nucleostemin	regulates	TWIST1
Prp16	causal_mutation	rabbit_macula_densa
RGS2	production	AT1
MMP-13	activates	GP73
TSP-1	affects_expression	FGF8
vitamin_K	metabolism	MGP
SCC	production	IGF-1R
RAI16	binds	HSP70
vanadate	treatment	ischemia
SOX7	role_in_disease_pathogenesis	glioma
FAK	regulates	AGAP2
ATP5A1	signals	IFN-tau
SLP-2	diagnostic_biomarker	colorectal_cancer
CK14	promotes_progression	PD
MKK6	enhances	TGF-alpha
BCL2L12	promotes_progression	HNSCC
synapsin_I	improper_regulation	rhabdoid_tumors
amino_acids	binds	S100B
FBN1	causal_mutation	PLL
S-antigen	therapeutic_effect	hypersensitivity
peroxides	metabolism	APP
H-FABP	same_complex	FABP7
fluorine	suppresses	depression
MORC3	signals	ATM
NBP	alleviates	epilepsy
CCL3L1	polymorphisms_alter_risk	coeliac_disease
ammonium	increases_expression	NO3
CYP27A1	increases_expression	IL-6
retinoic_acid	decreases_expression	E-selectin
miR-146a	role_in_disease_pathogenesis	glioblastoma
TrkB	activates	JIP3
DDB1	role_in_disease_pathogenesis	infection
IRF-1	polymorphisms_alter_risk	asthma
NTE	overexpression	polyneuropathy
BO-1051	inhibits_cell_growth	tumor
MLN4924	side_effect	tumor
cyclic_AMP	metabolism	IRBP
ATP	decreases_expression	FGFR2
ECM	activates	OPN
oxandrolone	inhibits_cell_growth	dysplasia
lenvatinib	inhibits	EGFR
imatinib	blocks	SNHG5
everolimus	increases_expression	ULK1
periostin	binds	miR-599
CT-1	signals	BDNF
PACE4	regulates	Notch2
dexpanthenol	side_effect	lamellar_ichthyosis
fluindione	side_effect	skin_lesions
ATP	activates	DNA-PK
adenosine	binds	ADARB2
Sox9	increases_expression	myocardin
Beclin-1	increases_expression	LC3
IL-4	therapeutic_effect	BD
hydroxylamine	increases_expression	PAO1
IGFBP-3	enhances	bFGF
MCP	binds	MCP
cathepsin_L	diagnostic_biomarker	brain_tumors
SOX11	mutations_affecting_disease	OS
SUZ12	mutations_affecting_disease	NSCLC
c-fos	regulates	MT1A
IRF4	production	SWAP-70
forodesine	inhibits_cell_growth	multiple_myeloma
CHD3	binds	CHD5
ADI-PEG20	treatment	prostate_cancer
TSPAN8	activates	HER2
Pin1	polymorphisms_alter_risk	AD
EFA6	binds	ARF1
RG	binds	SmD1
CD13	improper_regulation	T-ALL
miR-1182	signals	CDK14
propionate	enzyme_activity	FABP3
IL-10	increases_expression	CysLT1
G6PD	role_in_disease_pathogenesis	depression
indoleamine	inhibits_cell_growth	tumor
donepezil	side_effect	hallucinations
amino_acids	binds	JNK3
palladin	mutations_affecting_disease	metastasis
NFATc3	increases_expression	myocardin
GUO	side_effect	toxicity
SLC52A3	promotes_progression	gastric_cancer
Axl	promotes_progression	glioblastoma
AURKA	regulates	Plk1
naringin	inhibits_cell_growth	glioblastoma
phosphatidic_acid	decreases_expression	Pdk1
tyrosine	activates	DDR1
TRAF1	activates	CD40
PCFT	role_in_disease_pathogenesis	tumor
Bcl-2	overexpression	glioblastoma
sucrose	role_in_disease_pathogenesis	testis
mAbp1	enhances	WIP
SAR405	decreases_expression	Vps34
CP-31398	alleviates	glioma
lactoferrin	therapeutic_effect	endothelial_dysfunction
CIDEA	binds	C/EBPbeta
GREM2	activates	TUSC2
STAT5B	improper_regulation	PDAC
DNASE1L3	causal_mutation	vasculitis
Col4a3	enhances	Ogdhl
glucose	inhibits	LUCAT1
PANC-1	signals	ALK1
DR5	improper_regulation	CLL
GLT-1	binds	GAP-43
azoles	decreases_expression	CYP51
aldehyde	affects_expression	C-5
RON	promotes_progression	colorectal_cancer
FBN3	same_complex	FBN3
catalase	same_complex	DHFR
MIA	side_effect	hypoxia
Astragaloside_IV	decreases_expression	B7-H3
RANKL	affects_expression	HPRT
E7010	suppresses	tumor
enoximone	treatment	left_ventricular_dysfunction
retinoid	transport,	CRALBP
caspofungin	transport,	KIN1
Apogossypolone	inhibits_cell_growth	breast_cancer
serotonin	inhibits	hTR
CBX7	same_complex	CBX7
TNF-alpha	binds	ARS
RAD51	role_in_disease_pathogenesis	GVHD
APOL1	regulates	APOL1
buthionine_sulfoximine	treatment	tumor
NFAT1	affects_expression	IRP
WRN	causal_mutation	progeroid_syndrome
PKC412	treatment	hematologic_malignancies
Withaferin_A	alleviates	spinal_cord_injury
RBM	therapeutic_effect	autonomic_neuropathy
CI-1040	treatment	tumor
A23187	metabolism	IL-4R
cystamine	binds	GST
VMAT2	causal_mutation	schizophrenia
TRIM14	overexpression	HIV-infected
CRH	activates	Ucn2
TPEN	alleviates	zinc_deficiency
KCNE2	activates	CYP2D6
tacrolimus	progression_biomarker	myasthenia_gravis
esmolol	increases_expression	PTH
NS-398	activates	NF-kappaB
FoxO3a	increases_expression	Cx37
dopamine	decreases_expression	rd1
homocysteine	increases_expression	GCLC
SPRY4	causal_mutation	AML
MMP-1	increases_expression	IL-11
MG132	therapeutic_effect	colorectal_cancer
polydatin	alleviates	toxicity
serine	binds	MKK6
MyD88	regulates	IL-18
MELK	overexpression	gastric_cancer
clomiphene_citrate	binds	CCR2
cystathionine	role_in_disease_pathogenesis	cutaneous_larva_migrans
IL-6	signals	IL-5
TGFBI	activates	TGF-beta
CTMP	binds	PTEN
IL-17RA	role_in_disease_pathogenesis	acute_lung_injury
caffeine	side_effect	pervasive_developmental_disorders
NLRP12	production	SLAMF7
corticosteroids	progression_biomarker	dermatomyositis
ELF3	regulates	COX-2
farnesyl	affects_expression	RRP22
miR-99a	promotes_progression	glioblastoma
NHE1	improper_regulation	reperfusion_injury
ATF5	role_in_disease_pathogenesis	death
DHRS7C	activates	FBN2
acarbose	affects_expression	GLP-1
MLC	same_complex	hepaCAM
transferrin	binds	AAT
pancuronium	inhibits	BChE
Hv1	overexpression	eosinophilia
icaritin	alleviates	necrosis
TrkC	production	CDX2
BMI1	promotes_progression	hypertension
plexin-A1	signals	Sema3A
ANT1	same_complex	CLP
Xestospongin_C	blocks	IP3R3
PDT	decreases_expression	P-gp
GNAT2	signals	GNAI3
glucose	metabolism	AKT2
CYP21	activates	CYP17
potassium	decreases_expression	NAT2
BLK	activates	WDFY4
chlorhexidine_gluconate	inhibits_cell_growth	fungal_infections
citrulline	transport,	LAT1
CD9	diagnostic_biomarker	immunodeficiency
5-methylcytosine	affects_expression	CRY2
RXR	same_complex	RXRG
ORL1	role_in_disease_pathogenesis	trauma
NS-398	decreases_expression	ERK
MAPT	causal_mutation	behavioural_syndrome
P-selectin	same_complex	P-selectin
RPGRIP1	signals	CEP290
CCR5	increases_expression	CX3CR1
PIWIL2	binds	b-catenin
Mina53	improper_regulation	colon_cancer
HSD	polymorphisms_alter_risk	histidinemia
LIFR	promotes_progression	hypothalamus
glutamine_synthetase	promotes_progression	fibrosis
ANF	promotes_progression	cardiac_hypertrophy
imatinib	affects_expression	QPRT
SEMA3G	polymorphisms_alter_risk	tumor
MC540	decreases_expression	P-gp
hepcidin	promotes_progression	prostate_cancer
AR	enhances	FOXG1
COX-2	role_in_disease_pathogenesis	pouchitis
LRRFIP1	activates	RhoA
Flt3L	production	TPO
HSP27	overexpression	growth_arrest
CRY2	activates	CRY1
terlipressin	inhibits_cell_growth	HRS
DOC-1	activates	DEFA1/3
glucose-6-phosphatase	binds	DYRK1A
ovalbumin	role_in_disease_pathogenesis	yellow_fever
GST	activates	GSTT1
DINE	promotes_progression	nerve_injury
insulin	enhances	C-peptide
TAA	increases_expression	Th1
amino_acids	increases_expression	VAMP2
Tie-2	regulates	Ang-2
MCT1	regulates	PPARa
RIN1	same_complex	PTPN14
Sox11	increases_expression	ATX
FGF23	drug_target	bone-kidney_endocrine_axis
triiodothyronine	affects_expression	IGFBP-1
Nox4	binds	CB1
Fyn	signals	itch
TRPC6	production	angiogenin
pravastatin	progression_biomarker	obese
BDNF	diagnostic_biomarker	HT
morin	alleviates	platelet_aggregation
TL1A	activates	TNF-beta
lithium_carbonate	increases_expression	CD34
CD8	production	podoplanin
hnRNP_K	enhances	BDNF
lincRNA-p21	binds	SETDB1
hydrogen_cyanide	role_in_disease_pathogenesis	DM
INCB16562	inhibits	JAK1
VAMP2	binds	CPLX2
ICAM-1	diagnostic_biomarker	fibrosarcoma
methimazole	inhibits	MPO
triamcinolone	binds	P-gp
dexamethasone	increases_expression	CD40
DARPP-32	affects_expression	Egr-1
YKL-40	improper_regulation	atrial_fibrillation
SOX3	causal_mutation	hypoparathyroidism
VIP	regulates	TNF-alpha
methylprednisolone	side_effect	dermatomyositis
ticlopidine	progression_biomarker	stroke
NF2	overexpression	glioma
amino_acid	transport,	GLUT1
syndecan-4	same_complex	tenascin-C
piceatannol	alleviates	intestinal_injury
VX-680	inhibits_cell_growth	HCC
Itk	improper_regulation	stemness
quinidine	inhibits_cell_growth	Brugada_syndrome
ERK	same_complex	RhoA
ATF3	promotes_progression	prostate_cancer
FL	side_effect	follicular_lymphoma
cisplatin	activates	miR-149
enoxacin	increases_expression	DHX9
arginine	binds	IDH2
EDAR	polymorphisms_alter_risk	necrosis
UHRF2	improper_regulation	glioma
calcium	transport,	ALG-2
Ly108	regulates	SAP
mTORC1	binds	NMDAR
bleomycin	increases_expression	MMP-8
lysergic_acid	alleviates	epilepsy
NQO1	promotes_progression	NAD
EP4	production	EP2
FMR1	signals	MOV10
PP2	activates	SHIP
VEGF	affects_expression	miR-31
CRB1	binds	MIB-1
NEMO	improper_regulation	hepatocellular_carcinoma
Runx1	role_in_disease_pathogenesis	MDS
NEIL1	increases_expression	NEIL3
sulfones	inhibits	NK1R
GX15-070	inhibits_cell_growth	pancreatic_cancer
BET	same_complex	BRD3
plumbagin	inhibits	CYP
PABA	decreases_expression	NAT1
Ang-1	signals	RCAN1
SNHG15	role_in_disease_pathogenesis	aggression
melanin	decreases_expression	phospholipase_A2
99mTc-diphosphonate	role_in_disease_pathogenesis	ovarian_failure
DPP-4	increases_expression	prolidase
6-aminonicotinamide	affects_expression	RIF1
PAH	affects_expression	AhR
Smad2/3	activates	SETDB1
CD83	activates	LFA-3
MYPT1	overexpression	RA
IL-12	affects_expression	IGFBP-3
GPNMB	causal_mutation	glycoproteins
curcumol	metabolism	Bcl-2
FOXA2	diagnostic_biomarker	pneumonia
Romo1	improper_regulation	OSA
estrogen	increases_expression	CEA
SRSF2	activates	KRAS
Skp2	same_complex	CUL1
ilimaquinone	decreases_expression	Bcl-2
CGRP	binds	CD10
ciprofibrate	activates	PPAR
etomidate	transport,	CEACAM6
platinum	transport,	ATP7B
HAI-2	production	CD59
TCDD	affects_expression	Blimp-1
vitamin_D	transport,	Hop
Etk	diagnostic_biomarker	cognitive_impairment
filamin	affects_expression	ENC1
amino_acids	decreases_expression	NBS1
15-HETE	transport,	ROCK2
SETA	increases_expression	AIP1
polyunsaturated_fatty_acids	alleviates	renovascular_hypertension
methadone	activates	CYP3A5
PAX2	regulates	IB1
GABRA1	same_complex	beta2
ROM1	causal_mutation	OS
ESBL	same_complex	ESBL
N-tert-butyl-alpha-phenylnitrone	inhibits	iNOS
GHR	same_complex	GH
MEG3	role_in_disease_pathogenesis	cardiovascular_disease
STAT5B	activates	MYL4
procainamide	metabolism	NAPA
cytochrome_P-450	increases_expression	COX-2
HGFA	role_in_disease_pathogenesis	growth_arrest
IGFBP-6	activates	M-CSF
meclizine	treatment	ischemia
CD56	improper_regulation	lymphomatoid_papulosis
nigericin	side_effect	sleep_deprivation
fibronectin	binds	ceruloplasmin
ABC294640	decreases_expression	c-myc
MK	overexpression	schizophrenia
silver_carbonate	side_effect	tumor
calcium	binds	dopachrome_tautomerase
RUNX3	activates	miR-106a
TGF-beta	overexpression	valvular_heart_disease
16-acetylgitoxin	treatment	liver_cirrhosis
RhoA	increases_expression	cadherin-11
PEG-IFN	side_effect	endothelial_dysfunction
RIP140	binds	miR-30b
arachidonic_acid	affects_expression	iPLA2
Lgr5	production	CCK2R
Asymmetric_dimethylarginine	metabolism	NGAL
tetrahydrobiopterin	suppresses	endothelial_dysfunction
PTEN	production	PHLPP1
ZIC5	activates	E-cadherin
IKKbeta	promotes_progression	glioblastoma
Th2	diagnostic_biomarker	leishmaniasis
LASP1	affects_expression	miR-203
nitrogen_oxide	enzyme_activity	iNOS
zinc	inhibits_cell_growth	pancreatic_cancer
carbamazepine	side_effect	lymphadenopathy
BIM-23127	blocks	NMB-R
miR-454	promotes_progression	HCC
TRIM63	affects_expression	MyoD1
metformin	binds	SIRT1
XOR	same_complex	AOX1
Hg	side_effect	renal_failure
cyclophosphamide	increases_expression	FSGS
IL-21R	role_in_disease_pathogenesis	hypersensitivity
KSRP	activates	miR-27b
Ang-1	affects_expression	angiotensin_II
calcium	transport,	osteonectin
CD147	signals	CypA
miR-15a	promotes_progression	NSCLC
PCI-24781	binds	EZH2
galectin-1	drug_target	FBS
miR-222	affects_expression	miR-25
thrombin	therapeutic_effect	inflammation
DUSP5	regulates	TAK1
MPP2	enhances	CA1
IRF7	role_in_disease_pathogenesis	glioma
TGF-b1	regulates	Smad2/3
DES	affects_expression	PBF
p19	role_in_disease_pathogenesis	stemness
COMT	activates	GSTM1
geldanamycin	affects_expression	protein_A
pentoxifylline	progression_biomarker	fibrosis
paclitaxel	inhibits	TACC3
tranylcypromine	alleviates	capillary_leak_syndrome
TAS2R8	increases_expression	TAS2R7
epigallocatechin-3-gallate	suppresses	ulcer
USH3	diagnostic_biomarker	Usher_syndrome
DKC1	mutations_affecting_disease	mucositis
cortisol	treatment	CAD
CD8	diagnostic_biomarker	death
PCDH8	enhances	TF
Cdc42	regulates	Par3
sulfamide	binds	CAIX
retinamide	alleviates	esophageal_cancer
RPS3	activates	Akt
phenol	alleviates	vascular_disease
thrombin	increases_expression	TRIM37
arctiin	treatment	glomerulonephritis
ADAM17	affects_expression	SEMA5A
PBDEs	activates	AHR
ethanol	alleviates	hyperoxaluria
sulfatase	diagnostic_biomarker	adenomas
PEX16	production	Pex25p
IDH1	signals	IDH3A
PKF115-584	blocks	IL-1b
IMP3	affects_expression	E-cadherin
factor_Xa	increases_expression	MCP-1
cholesterol	metabolism	miR-494
PTA	side_effect	moyamoya_disease
AADC	activates	GCH1
MK2	causal_mutation	KD
valacyclovir	treatment	erythema_multiforme
caldesmon	activates	calmodulin
proscillaridin_A	side_effect	myocardial_infarction
AEBP1	polymorphisms_alter_risk	vascular_disease
rebamipide	affects_expression	PLD
TREX1	binds	UBQLN1
mazindol	alleviates	LPS
ATM	role_in_disease_pathogenesis	colon_cancer
miR-21	activates	miR-150
XIST	improper_regulation	glioma
quinolinic_acid	blocks	PEPCK
nucleotide	binds	OAS1
APC	causal_mutation	NSCLC
annexin_V	increases_expression	DR5
Ca2	production	CA3
TRPA1	activates	TRPM3
E2F1	increases_expression	miR-223
Lyn	role_in_disease_pathogenesis	polycythemia
moclobemide	progression_biomarker	hypertension
PAI-2	promotes_progression	CIN
FREM1	improper_regulation	CDH
abiraterone	affects_expression	CYP17
catechol	increases_expression	ERK
ferumoxytol	alleviates	neuromyelitis_optica
PF-8380	inhibits_cell_growth	glioblastoma
TCE	activates	PPARa
loperamide	side_effect	bradycardia
naringenin	decreases_expression	CXCL10
Akt2	regulates	SGK3
TSP-1	diagnostic_biomarker	angiogenesis
Gbeta5	signals	RGS9
C5aR	affects_expression	apoE
BRCA2	activates	TSP-1
nucleotide	binds	MAGE-A3
Tie2	drug_target	hemangioma
COX-2	production	CNTF
ENL	binds	PC3
RasGAP	same_complex	Rap1
TRH	binds	KRAS
GPR109A	causal_mutation	preterm_birth
GRK6	polymorphisms_alter_risk	inflammation
Rpe65	signals	LRAT
PP1	binds	PRIP
BBS7	same_complex	BBS1
doxapram	increases_expression	CRF
macrolide	alleviates	allergy
EMP3	causal_mutation	glioblastoma
plumbagin	decreases_expression	FHL2
TRAIL	enhances	STAT3
nicorandil	activates	ACAT1
orlistat	affects_expression	periostin
cannabinoid	increases_expression	GPR55
mTOR	binds	SLC34A2
heme	affects_expression	Bach2
MYL9	enhances	myosin
PRPF31	regulates	RDS
PKF115-584	alleviates	endometriosis
