MED12	promotes_progression	leiomyosarcoma	0.9995324899429878
gadolinium	transport,	GD3	0.998893865994996
L-arginine	enzyme_activity	CHM	0.9669221210104638
icariin	increases_expression	Foxp3	0.977307258385748
ephrin-A5	diagnostic_biomarker	glioma	0.9253638247750594
ERK1/2	increases_expression	UII	0.9959635999321068
FBXL18	role_in_disease_pathogenesis	glioma	0.979883379722477
bunazosin	affects_expression	leptin	0.971533298509492
CPEB1	regulates	miR-183	0.997868414845708
resveratrol	affects_expression	miR-15a	0.5401768144771772
thrombin	drug_target	coronary_artery_disease	0.8824793939219444
APRIL	polymorphisms_alter_risk	glioblastoma	0.9892562365747206
HRAS	regulates	HER2	0.998425283201037
HD5	regulates	hBD-1	0.8341675796258373
Vav2	binds	p190RhoGAP	0.9999581177684266
YAP	enhances	HER4	0.9986231216370222
molybdenum	increases_expression	PA1006	0.9949153613689108
PBN	inhibits	RPE65	0.9985331053087276
SCRG1	regulates	CD157	0.8877129105285317
CBZ	transport,	A2AR	0.988435383885148
nitrendipine	decreases_expression	calmodulin	0.8651303628119537
GST	improper_regulation	retinal_pigment_epithelium	0.554347041140413
kynurenine	role_in_disease_pathogenesis	ischemic_stroke	0.9997408962355298
phosphocreatine	suppresses	cardiomyopathy	0.6542037546833163
glutaconyl-CoA	transport,	GCDH	0.9986672725061
FG-4095	side_effect	heart_failure	0.998205512991994
CYP1A1	increases_expression	GSTM1	0.9491613083127411
androgen	increases_expression	CK5/6	0.9904490844430452
FBN2	activates	TFAP2B	0.9948826526001152
gossypol	blocks	aldose_reductase	0.963261443567488
SOCS3	binds	miR-125a	0.9999939380980616
NRAS	activates	LTB	0.9987148767890875
haematoporphyrin	progression_biomarker	hypertension	0.9989345168038932
iron	alleviates	pervasive_developmental_disorders	0.7317056848913437
polyunsaturated_fatty_acids	increases_expression	apoA-I	0.998312474806382
TGase	activates	TSP-1	0.9858787994348104
TES	metabolism	Tsk	0.9994359014723806
ST7L	promotes_progression	tumor	0.9997000478129922
glucose	metabolism	PHD3	0.6932866312226746
twi	same_complex	Twist1	0.9999950402620504
MT-RNR1	improper_regulation	Entamoeba_gingivalis	0.8666848227025338
D-penicillamine	activates	ACTH	0.9998157437156084
TrkC	role_in_disease_pathogenesis	fibrosarcoma	0.9999414727439984
CXCR3	activates	TARC	0.9976118861773206
IGFBP-1	same_complex	IGFBP-1	0.99766203463881
CoCl2	increases_expression	HK2	0.9973691303341896
polymyxin	metabolism	p44	0.6932866312226746
rhein	alleviates	gouty_arthritis	0.9999205331472972
AS1	enhances	IgG1	0.9996225088338444
leptin	binds	ClC-5	0.9998211738928212
TNF-alpha	therapeutic_effect	amyloidosis	0.9446398237385606
hTERT	diagnostic_biomarker	pulmonary_fibrosis	0.999538389867988
PPP3CC	increases_expression	sEH	0.9310392524682962
tamoxifen	alleviates	cardiovascular_disease	0.7317056848913437
miR-16-2	regulates	miR-195	0.6951962733631212
SPT	causal_mutation	autosomal_recessive_disorder	0.9999093771519976
N/OFQ	signals	ORL1	0.9998164896958688
acids	decreases_expression	phospholipase_A2	0.9711695563299488
allyl_isothiocyanate	inhibits_cell_growth	tumor	0.9992377455839432
ARHI	improper_regulation	glioma	0.554347041140413
CCK	enhances	CCKBR	0.9999013563230046
auranofin	inhibits	trxr-1	0.9970584587349404
rhein	side_effect	toxicity	0.9674786087779922
DTDST	activates	DTDST	0.8648212400226605
shikonin	decreases_expression	NF-kappaB	0.8651303628119537
KIF14	drug_target	tumor	0.791462194932578
Rad51	polymorphisms_alter_risk	HR	0.9739688229083232
Ubc9	promotes_progression	hypothermia	0.8713939068406562
COX-2	increases_expression	PGDH	0.99996169980139
CNP	enhances	PACAP	0.9117502805007353
HFE	increases_expression	S100B	0.9952640013402314
DOXO-EMCH	treatment	sarcoma	0.8674681107885036
XPD	overexpression	lung_cancer	0.99730680223593
Gcdh	polymorphisms_alter_risk	Glutaric_acidemia_type_I	0.825150058692454
Daxx	increases_expression	tapasin	0.9999570156044376
Pim-1	role_in_disease_pathogenesis	hypoxia	0.979883379722477
Munc18-1	promotes_progression	epilepsy	0.9592388341559402
